text,video_id,create_time,id,like_count,parent_comment_id,reply_count
"das erzählt einer aus der Partei, die das ganze erst ermöglicht haben, 2015 oder glaubt ihr ernsthaft, Merkel hat das alleine entschieden?",7465368104864845078,1738168655,7465377322393994006,5,7465368104864845078,0
"Es ist zu spät Mineralwasser zu trinken, wenn deine Nieren schon in Arsch sind. 😁",7465368104864845078,1738169267,7465379948644614934,3,7465368104864845078,0
👍absolut richtig!,7465368104864845078,1738166984,7465370184468415254,3,7465368104864845078,0
Genau so ist es!,7465368104864845078,1738176679,7465411872616760086,2,7465368104864845078,0
Wir haben Ära merkel nicht fergessen.,7465368104864845078,1738170455,7465385133592347414,2,7465368104864845078,0
"Ihr habt doch damit angefangen!
Warum nennt Ihr nicht einmal jetzt konkrete Vorschläge die auch was bringen!
17.8.2012 BVG Bundeswehr im Inneren oder Amtshilfe Polizei Art... GG🤔",7465368104864845078,1738168995,7465378856665514774,2,7465368104864845078,0
richtig👏👏👏👏👏👏👏,7465368104864845078,1738167245,7465371331488908034,2,7465368104864845078,0
Die Menschen wollen keine schwachköpfe in der Regierung,7465368104864845078,1738167241,7465371193207866134,2,7465368104864845078,0
"DDer Herrr Jesus Christus ist Gott, tut Buße und glaubt an das Evangelium werdet von neuem geboren (geistlich) Johannes 3:3",7465368104864845078,1739210151,7469850545491870486,1,7465368104864845078,1
Die SPD und die Grünen wollen aber so weiter machen und auch schneller die Familien nach Deutschland nachziehen!,7465368104864845078,1738404867,7466391783972619030,1,7465368104864845078,0
Die Menschen wählen aber trotzdem das Original. lasst es euch schmecken! beide Stimmen für die AfD 💙💙,7465368104864845078,1738289563,7465895523896492822,1,7465368104864845078,0
💙💙💙💙💙💙💙💙💙💙,7465368104864845078,1738175731,7465407736403919638,1,7465368104864845078,0
💙💙💙AfD Forever Forever AfD 💙💙💙,7465368104864845078,1738173585,7465398591964644118,1,7465368104864845078,0
"Wir haben Angst in Deutschland. Mensch jetzt wo ihr alles abschreibt, beginnen sie endlich für ihr Volk da zu sein. Wacht auf 💙🖤💙🖤",7465368104864845078,1738172701,7465394721411531542,1,7465368104864845078,0
der Brandstifter versucht sich als Feuerwehrmann zu darstellen.,7465368104864845078,1738171030,7465387580562211606,1,7465368104864845078,0
💙💙🤗,7465368104864845078,1738170974,7465387375250653974,1,7465368104864845078,0
Heuchelei 😎😎lügen auch noch,7465368104864845078,1738170360,7465384718133969686,1,7465368104864845078,0
Das sind nur Schwätzer... es folgen keine Taten!🤣🤣🤣,7465368104864845078,1738169600,7465381446296142614,1,7465368104864845078,0
👍👍👍👍,7465368104864845078,1738169283,7465380018108072727,1,7465368104864845078,0
"das Bundesamt für Migration wird seit Jahren von einem CSU Mann geleitet!!??
merkste was!!???",7465368104864845078,1739122887,7469475789239747350,0,7465368104864845078,0
Aber die CDU wird nicht die Lösung sein,7465368104864845078,1738664799,7467508096887161622,0,7465368104864845078,0
Solange Herr Merz Angst vor der Zustimmung der AfD hat wird sich nichts ändern.,7465368104864845078,1738559146,7467053942431007510,0,7465368104864845078,0
Aber nicht mit der afd,7465368104864845078,1738202829,7465522987774378754,0,7465368104864845078,0
"nu zu CDU!!!!! nicht reden, machen!!! und solange 💙💙💙",7465368104864845078,1738169899,7465382658501182230,0,7465368104864845078,0
😂😂💙💙,7465323938671807766,1738164870,7465361075362972438,3,7465323938671807766,0
"DDer Herrr Jesus Christus ist Gott, tut Buße und glaubt an das Evangelium werdet von neuem geboren (geistlich) Johannes 3:3",7465323938671807766,1739210165,7469850597821940502,1,7465323938671807766,0
naja,7465323938671807766,1738163038,7465353139602113302,1,7465323938671807766,0
falsche zielgruppe leute,7465323938671807766,1738156750,7465326143393235735,1,7465323938671807766,0
"🖤🖤🖤👍💪👏🙏🔥 💯% 🖤🖤🖤
CDU/CSU, die Nr. 1 in Wirtschaftskompetenz!🖤🖤🖤",7465323938671807766,1738182436,7465436594200429334,0,7465323938671807766,0
😂😂😂,7465323938671807766,1738163676,7465355998178558742,0,7465323938671807766,0
😅😂,7465323938671807766,1738156952,7465327053534692118,0,7465323938671807766,0
sicher ist es erst dann wenn sie am 23 Februar ihre Sachen packen ..und fähige Politiker ihre Arbeit machen lassen 🤬🤬🤬,7463564243493801238,1737747358,7463567934439490326,36,7463564243493801238,1
Blau,7463564243493801238,1737747015,7463566347454661398,32,7463564243493801238,0
Dem Glauben ich kein Wort.,7463564243493801238,1737792663,7463762283276665602,19,7463564243493801238,2
CDU ?? Merz ?? Nein danke,7463564243493801238,1737752532,7463590131690619670,19,7463564243493801238,0
und Schwerte und und und und Zukunfts UND. Ihr seid dafür alle schuldig zu sprechen.,7463564243493801238,1737747078,7463566685103801110,13,7463564243493801238,0
Merz im Februar verhindern!,7463564243493801238,1737747162,7463566998788014870,11,7463564243493801238,0
Nur Blau,7463564243493801238,1737749568,7463577376272679682,7,7463564243493801238,0
"Reden können sie immer alle , mehr aber nicht. Wählt mich!",7463564243493801238,1737749251,7463575976965047062,7,7463564243493801238,2
Ne will keine CDU,7463564243493801238,1737781262,7463712328162067222,5,7463564243493801238,0
Er macht jetzt einen auf scheinheilig da dabei hat die CDU es mit zu verantworten,7463564243493801238,1737749664,7463577795249603350,5,7463564243493801238,0
Wer hat die Politik gemacht,7463564243493801238,1737748043,7463570836718961430,5,7463564243493801238,0
Keine altpartein mehr wählen nur noch Alice weidel unsere Kanzlerin mit Herz und Herz wir brauchen Veränderung. Die altpartein müssen weg,7463564243493801238,1737795010,7463772510643831574,4,7463564243493801238,0
Veränderungen nur mit 💙💙💙💙💙💙,7463564243493801238,1737788586,7463744743592690454,4,7463564243493801238,0
immer das gleiche mit den Altparteien,7463564243493801238,1737749819,7463578436952638230,4,7463564243493801238,0
Junge deine Kinder sind sowas von geschützt du brauchst dir bestimmt keine sorgen machen wie wir Bürger es tun nur 💙💙💙,7463564243493801238,1737749325,7463576296029045526,4,7463564243493801238,0
💙💙💙,7463564243493801238,1737747704,7463569335044719382,4,7463564243493801238,0
Blau!,7463564243493801238,1737750453,7463581146343015190,3,7463564243493801238,0
Nur AFD 💙💙💙.,7463564243493801238,1737747523,7463568539628487446,3,7463564243493801238,0
"Merz will nichts verändern.Seine Brandmauer Toten werden ihn noch oft an seinem fehler erinnern.
Nur die AFD wird etwas ändern.",7463564243493801238,1737747035,7463566511443575575,3,7463564243493801238,0
alice weidel,7463564243493801238,1737790220,7463751744004195094,2,7463564243493801238,0
@jolu: Merz verkauft uns an die Nazis,7463564243493801238,1737762152,7463631091376849686,2,7463564243493801238,0
💙💙,7463564243493801238,1737747834,7463569897295168278,2,7463564243493801238,0
"Plot-Twist: Er wird gar nix machen. Weil er keinen Koalitionspartner findet, der das mitgeht, bzw. der Partner der es machen würde, ausfällt. Wir werden uns an die andauernden Morde gewöhnen müssen.",7463564243493801238,1737747443,7463568289231684374,2,7463564243493801238,0
Der einzig seriöse Kandidat. Ich wähle Merz.,7463564243493801238,1740150911,7473891072352600854,1,7463564243493801238,1
KANNzler 🖤,7463564243493801238,1738277773,7465845780580172566,1,7463564243493801238,0
Sehr gut 👍,7463564243493801238,1737839133,7463962073656607510,1,7463564243493801238,0
Ich hoffe dass nach dem Februar kommt Sofort April 💙,7463564243493801238,1737798653,7463788204861309718,1,7463564243493801238,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7463564243493801238,1737779013,7463702764959548182,1,7463564243493801238,0
Handeln Handeln Handeln und nicht große Sprüche klopfen,7463564243493801238,1737750899,7463583141396366102,1,7463564243493801238,0
"Nur bla, bla bla und nichts gemacht.
Nur AFD, Alice Weidel",7463564243493801238,1737749928,7463578909558260502,1,7463564243493801238,0
Blau,7463564243493801238,1737749426,7463576733666853654,1,7463564243493801238,0
💙💙💙,7463564243493801238,1737748614,7463573335641883414,1,7463564243493801238,0
"Machen Sie,bitte, was 🙏",7463564243493801238,1737748303,7463571908325557014,1,7463564243493801238,0
Ihre Worte sind nicht ehrlich...Sie Kanzler? Nie und nimmer !!!,7463564243493801238,1737747904,7463570233381847830,1,7463564243493801238,0
Das Maß ist übervoll. Aber ihr tut NICHTS dagegen. Mit Worten kann man nichts ausrichten. Ihr müßt euch an euren Taten messen lassen.,7463564243493801238,1740080309,7473587928585749270,0,7463564243493801238,0
😂😂😂😂Der Kriegstreiber alles lügen,7463564243493801238,1739727186,7472071183468725014,0,7463564243493801238,0
"HEUCHLER, über Jahre mitgemacht und alle und jeden rein gelassen jetzt auf seine Kinder und Enkel kommen. ,,, darum AfD ist sicher für Deutschland Alice Weidel. 👍",7463564243493801238,1739706135,7471980750990508822,0,7463564243493801238,0
"Sie wissen, dass die Familie in der Süddeutschen Zeitung öffentlich darum gebeten, ihre Angehörigen nicht zu instrumentalisieren. Das ist gegen den Willen der Familie. Schämen Sie sich!",7463564243493801238,1739670008,7471825238629171990,0,7463564243493801238,0
"Den oder kein ,den lieben kein. Das liegt an dir",7463564243493801238,1739506605,7471122771440829206,0,7463564243493801238,0
Lügen lügen nichts als lügen 💙💙💙💙💙,7463564243493801238,1739126054,7469489331433472770,0,7463564243493801238,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙👍👍👍👍👍👍aber nicht du,7463564243493801238,1739126012,7469489140864074518,0,7463564243493801238,0
Alles nur reden,7463564243493801238,1738995954,7468930100828193558,0,7463564243493801238,0
unwählbar,7463564243493801238,1738995941,7468929972063208214,0,7463564243493801238,0
cdu es reicht,7463564243493801238,1738995930,7468929994938729238,0,7463564243493801238,0
Afd Afd Afd Afd Afd Afd Afd,7463564243493801238,1738828046,7468209191355728662,0,7463564243493801238,0
Herr Söder Ihre Frau ging mit einem Bericht an Dir Öffentlichkeit. Was Sie da erzählen ist eine dreißig Lüge😡😡,7463564243493801238,1738668690,7467524806885638934,0,7463564243493801238,0
