reply_count,text,video_id,create_time,id,like_count,parent_comment_id
1,"Man kann nicht für den Mindestlohn sein und dann Wahlkampf für mehr Netto machen.
Gürtel enger schnallen und Steuern runter. Dann wird ein Schuh daraus.",7470173847136767254,1739308938,7470274849194558230,0,7470173847136767254
0,Wenn man die Statistik schön redet. Dann kommt li ks grün bei raus. Immer so.,7470173847136767254,1739297051,7470223759854404374,0,7470173847136767254
0,Soziale Politik 😂😂😂😂,7470173847136767254,1739295047,7470215205583422231,0,7470173847136767254
0,👍👍👍,7470120541546974487,1739437249,7470825885281600278,2,7470120541546974487
0,hoch wertiges Video😁,7470095831786442006,1739342026,7470416763580072726,1,7470095831786442006
0,Der Rundfunkbeitrag ist sozial? 🤣🤣🤣,7474301514438282518,1740264599,7474379312407511830,0,7474301514438282518
0,Wer Die Afd Wählt gegen Deutschland❤️,7474275326911139094,1740240625,7474276376620679958,2,7474275326911139094
0,Wer hat uns verraten 🚩,7474251539348016406,1740240979,7474277974926263062,1,7474251539348016406
0,"Βjörn Ηöcke nαnnte dαs Grυndgesetz eine ""νerrottete Ordnυng"". WiΙΙst dυ wirkΙich eine Pαrtei υnterstϋtzen, die υnsere Demokrαtie so sieht? #ΝΟαfd❗️",7474192659129634070,1740229932,7474230457263850263,0,7474192659129634070
0,"Doch. Die deutsche Wehrmacht ist mit dem Y auf ihren Fahrzeugen, in den Krieg gezogen.
Die Bundeswehr benutzt es noch.
Drum habe ich es auch noch nicht in der Ukraine gesehen. Ich kenne z,x,v,w,o, ABC",7474192659129634070,1740229517,7474228657789322006,0,7474192659129634070
0,❤️,7474168608512347414,1740218711,7474182282363257622,0,7474168608512347414
0,Die ΑfD will SoziαΙΙeistυngen kϋrzen & den SoziαΙstααt αbbαυen. Wie soΙΙ dαs den Βeschäftigten heΙfen? #ΝΟαfd❗️,7473934199485992214,1740228341,7474223629435175702,0,7473934199485992214
0,"Schade, dass Lindner und seine FDP den Abbau fossiler Subventionen so blockiert hat. Das muss die nächste Regierung endlich anpacken!",7473848289633291542,1740151659,7473894239732515606,1,7473848289633291542
0,"Dass die Stromgestehungskosten der erneuerbaren am geringsten, die der fossilen und nuklearen am höchsten sind, ist allen Fachleuten bekannt. CDU verdummt die Wähler statt sie mitzunehmen.",7473848289633291542,1740151584,7473893948672459542,1,7473848289633291542
0,💛,7473473299574541590,1740255255,7474339260960408342,2,7473473299574541590
0,😂❤️,7473473299574541590,1740057635,7473490408523612950,1,7473473299574541590
0,😂👏👏,7473473299574541590,1740054205,7473475703889625878,1,7473473299574541590
0,💯💯💯❤️❤️❤️😅😅😅,7473473299574541590,1740053944,7473474572492129046,1,7473473299574541590
0,🤡🤡🤡,7473473299574541590,1740053933,7473474556758901526,1,7473473299574541590
0,❤️🩷💚 Rot Rot Grün 💪,7473415153334127894,1740041449,7473420755277415190,4,7473415153334127894
