id,like_count,parent_comment_id,reply_count,text,video_id,create_time
1739097742,7469367750994658070,3,7469337268713540886,0,"Wäre für all das nicht eine starke Wirtschaft Grundvoraussetzung? 3 Jahre Ampel, 3 Jahre kein Wachstum, 3 Mio Arbeitslose. Danke für nix!",7469337268713540886
1739189121,7469760125248307990,1,7469337268713540886,0,❤️SPD ❤️✅🇩🇪🙏👍🌹,7469337268713540886
1739183885,7469737592156226306,1,7469337268713540886,1,"Der Herrr Jesus Christus ist Gott, tut Buße und glaubt an das Evangelium werdet von neuem geboren (geistlich) Johannes 3:3",7469337268713540886
1744973745,7494605146354254614,0,7469337268713540886,0,Gilt das jetzt auch für den Mitgliederentscheid?,7469337268713540886
1742851191,7485488829446947606,0,7469337268713540886,0,"Die ehemalige DDR stimmt für den Nazismus und die Freundschaft mit Russland – einem Terrorstaat.(afd)
Russisch-sowjetische Propaganda in Aktion.
Wo Russen sind, gibt es Probleme.",7469337268713540886
1739091370,7469340299791385366,0,7469337268713540886,0,👏👏👏,7469337268713540886
1738866578,7468374940866560790,3,7467939440510389526,0,nie wieder rot,7467939440510389526
1738766350,7467944406235955990,2,7467939440510389526,3,"Drei Wochen vor der Wahl, dass ich auf einmal um Stahlberg wo warst du die letzten drei Jahre?",7467939440510389526
1739202851,7469819214103429910,1,7467939440510389526,0,SPD ❤️❤️👍👍🙏,7467939440510389526
1739052933,7469175330524218134,1,7467939440510389526,0,"Der Herrr Jesus Christus ist Gott, tut Buße und glaubt an das Evangelium werdet von neuem geboren Johannes 3:3",7467939440510389526
1738912803,7468573200395436822,1,7467939440510389526,0,nicht wählbar.,7467939440510389526
1738898985,7468512010911040278,1,7467939440510389526,0,Ohne Olaf hätten wir jetzt Vollbeschäftigung volle Auftragsbücher und müssten nicht um Standorte diskutieren.,7467939440510389526
1738879916,7468432066776204054,1,7467939440510389526,0,❤️❤️❤️❤️SPD ❤️❤️❤️❤️🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪💪💪💪💪💪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪❤️❤️❤️❤️❤️💪💪💪💪💪❤️❤️❤️❤️❤️❤️🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪❤️❤️❤️❤️💪💪,7467939440510389526
1738878274,7468425099768202006,1,7467939440510389526,0,"meinem Kanzler, SPD für Deutschland am 23.02.25 wählen bitte Leute ♥️♥️♥️",7467939440510389526
1738860607,7468349227292197654,1,7467939440510389526,0,WER WÄHLT SCHON SCHWACHKÖPFE DIE NICHTS MIT DEUTSCHLAND ANFANGEN KÖNNEN,7467939440510389526
1738856415,7468331178942268182,1,7467939440510389526,2,Dieser Mann lässt uns bis 70 Jahre arbeiten wo man dann nicht einmal von der Rente leben kann.😏😏😏,7467939440510389526
1738831612,7468224583385350934,1,7467939440510389526,0,Noch 17 Tage…,7467939440510389526
1738830139,7468218324380336918,1,7467939440510389526,0,Das glaubt doch niemand mehr!,7467939440510389526
1738819015,7468170196692828950,1,7467939440510389526,0,"Das ist FALSCH.
Dein Job ist es die Rahmenbedingungen so zu regeln, dass Einzelne sagen - ""Ich gründe eine Firma und schaffe Jobs""
Aber die SPD möchte keine Unternehmer. (Besserverdiener)",7467939440510389526
1738797334,7468077200501523222,1,7467939440510389526,0,Hat er morgen vergessen 🤦🏻‍♂️,7467939440510389526
1738787745,7468036107894031126,1,7467939440510389526,0,Nicht mein Kanzler,7467939440510389526
1738775431,7467983459970581270,1,7467939440510389526,2,"Grüner Stahl und hohe Energiepreise sind der Todesstoß für die eh schon kränkelnde deutsche Stahlindustrie. Systemrelevant?
Anscheinend nicht. 😎",7467939440510389526
1738773230,7467974011579892482,1,7467939440510389526,0,❤️👍🙏,7467939440510389526
1738765551,7467940130088829728,1,7467939440510389526,0,CDU😏,7467939440510389526
1738765182,7467939411609010966,1,7467939440510389526,0,Natürlich gab es auch ein Gespräch mit den Betriebsräten von verschiedenen Standorten. @Vertrauensmann tk Steel,7467939440510389526
1740785078,7476614854524568342,0,7467939440510389526,0,👍👍👍,7467939440510389526
1740773187,7476563869712810774,0,7467939440510389526,0,Was Noch wichtiger ist wir das deutsche Vollk will keinen Krieg mehr,7467939440510389526
1740643924,7476008613100716802,0,7467939440510389526,0,👍👍👍,7467939440510389526
1740318752,7474612010097885974,0,7467939440510389526,0,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,7467939440510389526
1740308221,7474566704649241366,0,7467939440510389526,0,💙💙💙💙💙💙💙💙💙💙💙,7467939440510389526
1740306882,7474561015162831638,0,7467939440510389526,0,"Wo sind 15 € Lohn versprochen haben
An Wort",7467939440510389526
1740306834,7474560766697161494,0,7467939440510389526,0,😂😂😂😂,7467939440510389526
1740304997,7474552923742257942,0,7467939440510389526,0,"Kriminell der Typ, ab ins Einsperrhaus!!",7467939440510389526
1740301956,7474539749078139670,0,7467939440510389526,0,SPD nur Olaf Scholz 🥰,7467939440510389526
1740301690,7474538639696839446,0,7467939440510389526,0,🙏🙏🙏🤲,7467939440510389526
1740297013,7474518410418225942,0,7467939440510389526,0,"Da kann ich mich nicht mehr dran erinnern, oder Herr Scholz?🤷🏻‍♂️💙👍💙👍💙für die Demokratie!💯",7467939440510389526
1740295755,7474513114860700438,0,7467939440510389526,0,Wer hat uns Verraten Sozialdemokraten ☝🏻,7467939440510389526
1740291782,7474495753840821015,0,7467939440510389526,0,❤️❤️❤️❤️❤️❤️SPD,7467939440510389526
1740291318,7474493911621288726,0,7467939440510389526,0,nope,7467939440510389526
1740282053,7474453536471597846,0,7467939440510389526,0,SPD 🥰❤️💯,7467939440510389526
1740260567,7474362100249543446,0,7467939440510389526,0,SPD ❤️❤️✌️,7467939440510389526
1740258429,7474352877543359234,0,7467939440510389526,0,"Wer es in kleinen Dingen mit der Wahrheit nicht ernst nimmt wie bei der CDU/CSU, und der AFD dem kann man auch in großen Dingen nicht vertrauen.""❤️❤️❤️❤️",7467939440510389526
1739085589,7469315381590164246,0,7467939440510389526,0,"Die Lage eines Volkes
ändert sich
erst, wenn die Menschen
ihr Inneres
ändern.Die Lage eines Volkes
ändert sich erst,
wenn es seine innere
Haltung verändert.,
2. Die Leugner und ihre
Konsequenzen",7467939440510389526
1739068854,7469242296489706262,0,7467939440510389526,0,"Eins muss man ihm lassen, er ist der einzige auf der Welt der glaubt, er wird wieder Kanzler.Das zeigt wie intelligent er ist,die Weitsichtigkeit",7467939440510389526
1739065045,7469226857331852054,0,7467939440510389526,0,Der Zwergenkanzler muß weg ich will Frau Dr Alice Weidel als Kanzlerin 💙💙💙💙💙💙💙,7467939440510389526
1739032365,7469086927078900502,0,7467939440510389526,0,Olaf du hast fertig 😂😂😂😂,7467939440510389526
1739026181,7469060364186764054,0,7467939440510389526,0,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,7467939440510389526
1739009012,7468986624492946198,0,7467939440510389526,0,der Bundes 🤡,7467939440510389526
